experiment_name,task_id,category,grid_accuracy,cell_accuracy
exp2_champion_arc-agi-2_s309,dd6b8c4b_eval,C1,0.0,92.897219
exp2_champion_arc-agi-2_s309,de809cff_eval,S3,0.0,79.621555
exp2_champion_arc-agi-2_s309,dfadab01_eval,C1,0.0,70.535143
exp2_champion_arc-agi-2_s309,e12f9a14_eval,S3,0.0,86.86271
exp2_champion_arc-agi-2_s309,e3721c99_eval,S3,0.0,97.101778
exp2_champion_arc-agi-2_s309,e376de54_eval,S3,0.0,96.482353
exp2_champion_arc-agi-2_s309,e8686506_eval,C1,0.0,25.317435
exp2_champion_arc-agi-2_s309,e87109e9_eval,S3,0.0,83.26373
exp2_champion_arc-agi-2_s309,edb79dae_eval,S3,0.0,67.417798
exp2_champion_arc-agi-2_s309,eee78d87_eval,S2,0.0,78.16731899999999
exp2_champion_arc-agi-2_s309,f560132c_eval,S3,0.0,65.75926
exp2_champion_arc-agi-2_s309,f931b4a8_eval,S2,0.0,76.835211
exp2_champion_arc-agi-2_s309,faa9f03d_eval,C1,0.0,90.61073199999998
exp2_champion_arc-agi-2_s309,fc7cae8d_eval,S3,0.0,72.996521
exp2_champion_arc-agi-2_s310,0934a4d8_eval,S3,0.0,19.370773
exp2_champion_arc-agi-2_s310,135a2760_eval,S3,0.0,94.880005
exp2_champion_arc-agi-2_s310,136b0064_eval,C1,0.0,80.912284
exp2_champion_arc-agi-2_s310,13e47133_eval,S3,0.0,75.87918499999999
exp2_champion_arc-agi-2_s310,142ca369_eval,S3,0.0,88.297951
exp2_champion_arc-agi-2_s310,16b78196_eval,S3,0.0,95.631258
exp2_champion_arc-agi-2_s310,16de56c4_eval,C1,0.0,86.548716
exp2_champion_arc-agi-2_s310,1818057f_eval,C1,0.0,93.932158
exp2_champion_arc-agi-2_s310,195c6913_eval,S3,0.0,90.2119
exp2_champion_arc-agi-2_s310,1ae2feb7_eval,C1,0.0,90.327207
exp2_champion_arc-agi-2_s310,20270e3b_eval,C1,0.0,61.697671
exp2_champion_arc-agi-2_s310,20a9e565_eval,S3,0.0,69.404254
exp2_champion_arc-agi-2_s310,21897d95_eval,C1,0.0,73.678991
exp2_champion_arc-agi-2_s310,221dfab4_eval,S3,0.0,93.13265100000001
exp2_champion_arc-agi-2_s310,247ef758_eval,C1,0.0,86.091452
exp2_champion_arc-agi-2_s310,269e22fb_eval,S2,0.0,62.266169
exp2_champion_arc-agi-2_s310,271d71e2_eval,C1,0.0,83.797571
exp2_champion_arc-agi-2_s310,28a6681f_eval,C1,0.0,95.16835499999999
exp2_champion_arc-agi-2_s310,291dc1e1_eval,C1,0.0,59.807434
exp2_champion_arc-agi-2_s310,2b83f449_eval,C1,0.0,77.149639
exp2_champion_arc-agi-2_s310,2ba387bc_eval,S3,0.0,65.399999
exp2_champion_arc-agi-2_s310,2c181942_eval,S3,0.0,94.64869200000001
exp2_champion_arc-agi-2_s310,2d0172a1_eval,S3,0.0,64.00000200000001
exp2_champion_arc-agi-2_s310,31f7f899_eval,S3,0.0,91.179545
exp2_champion_arc-agi-2_s310,332f06d7_eval,C1,0.0,95.36705099999999
exp2_champion_arc-agi-2_s310,35ab12c3_eval,S3,0.0,85.183933
exp2_champion_arc-agi-2_s310,36a08778_eval,C1,0.0,76.092558
exp2_champion_arc-agi-2_s310,38007db0_eval,S3,0.0,67.272729
exp2_champion_arc-agi-2_s310,3a25b0d8_eval,S3,0.0,50.261907
exp2_champion_arc-agi-2_s310,3dc255db_eval,C1,0.0,93.838967
exp2_champion_arc-agi-2_s310,3e6067c3_eval,S3,0.0,95.266217
exp2_champion_arc-agi-2_s310,409aa875_eval,S3,0.0,96.614373
exp2_champion_arc-agi-2_s310,446ef5d2_eval,C1,0.0,78.041421
exp2_champion_arc-agi-2_s310,45a5af55_eval,S2,0.0,85.24
exp2_champion_arc-agi-2_s310,4a21e3da_eval,S3,0.0,83.18573500000001
exp2_champion_arc-agi-2_s310,4c3d4a41_eval,C1,0.0,83.06918100000001
exp2_champion_arc-agi-2_s310,4c416de3_eval,S3,0.0,92.709519
exp2_champion_arc-agi-2_s310,4c7dc4dd_eval,S3,0.0,61.102603
exp2_champion_arc-agi-2_s310,4e34c42c_eval,S3,0.0,60.535717000000005
exp2_champion_arc-agi-2_s310,53fb4810_eval,S3,0.0,95.29858200000001
exp2_champion_arc-agi-2_s310,5545f144_eval,S3,0.0,91.962833
exp2_champion_arc-agi-2_s310,581f7754_eval,S3,0.0,84.90725
exp2_champion_arc-agi-2_s310,58490d8a_eval,S3,0.0,83.14839900000001
exp2_champion_arc-agi-2_s310,58f5dbd5_eval,S3,0.0,63.11111
exp2_champion_arc-agi-2_s310,5961cc34_eval,S3,0.0,94.059611
exp2_champion_arc-agi-2_s310,5dbc8537_eval,S3,0.0,65.420495
exp2_champion_arc-agi-2_s310,62593bfd_eval,S3,0.0,94.493707
exp2_champion_arc-agi-2_s310,64efde09_eval,S3,0.0,92.62167799999999
exp2_champion_arc-agi-2_s310,65b59efc_eval,S2,0.0,64.60203800000001
exp2_champion_arc-agi-2_s310,67e490f4_eval,S3,0.0,73.763895
exp2_champion_arc-agi-2_s310,6e453dd6_eval,C1,0.0,82.019581
exp2_champion_arc-agi-2_s310,6e4f6532_eval,S3,0.0,91.85573000000001
exp2_champion_arc-agi-2_s310,6ffbe589_eval,S3,0.0,50.267763
exp2_champion_arc-agi-2_s310,71e489b6_eval,S3,0.0,89.71754999999999
exp2_champion_arc-agi-2_s310,7491f3cf_eval,C1,0.0,91.642243
exp2_champion_arc-agi-2_s310,7666fa5d_eval,S3,0.0,87.49411599999999
exp2_champion_arc-agi-2_s310,78332cb0_eval,S2,0.0,63.23404000000001
exp2_champion_arc-agi-2_s310,7b0280bc_eval,S3,0.0,95.195555
exp2_champion_arc-agi-2_s310,7b3084d4_eval,S3,0.0,57.174490999999996
exp2_champion_arc-agi-2_s310,7b5033c1_eval,S3,0.0,68.863633
exp2_champion_arc-agi-2_s310,7b80bb43_eval,S3,0.0,97.527829
exp2_champion_arc-agi-2_s310,7c66cb00_eval,S3,0.0,94.98516799999999
exp2_champion_arc-agi-2_s310,7ed72f31_eval,S3,0.0,93.676473
exp2_champion_arc-agi-2_s310,800d221b_eval,S3,0.0,89.54580700000001
exp2_champion_arc-agi-2_s310,80a900e0_eval,S3,0.0,91.71245800000001
exp2_champion_arc-agi-2_s310,8698868d_eval,S3,0.0,56.625766000000006
exp2_champion_arc-agi-2_s310,88bcf3b4_eval,S3,0.0,92.513678
exp2_champion_arc-agi-2_s310,88e364bc_eval,S3,0.0,98.55889800000001
exp2_champion_arc-agi-2_s310,89565ca0_eval,S3,0.0,42.111116
exp2_champion_arc-agi-2_s310,898e7135_eval,S2,0.0,89.582608
exp2_champion_arc-agi-2_s310,8b7bacbf_eval,S3,0.0,97.429656
exp2_champion_arc-agi-2_s310,8b9c3697_eval,S3,0.0,95.912868
exp2_champion_arc-agi-2_s310,8e5c0c38_eval,S3,0.0,98.035185
exp2_champion_arc-agi-2_s310,8f215267_eval,S3,0.0,96.390757
exp2_champion_arc-agi-2_s310,8f3a5a89_eval,S3,0.0,83.702517
exp2_champion_arc-agi-2_s310,9385bd28_eval,C1,0.0,84.188061
exp2_champion_arc-agi-2_s310,97d7923e_eval,C1,0.0,97.392949
exp2_champion_arc-agi-2_s310,981571dc_eval,S3,0.0,92.656004
exp2_champion_arc-agi-2_s310,9aaea919_eval,S3,0.0,96.347055
exp2_champion_arc-agi-2_s310,9bbf930d_eval,S3,0.0,96.660474
exp2_champion_arc-agi-2_s310,a251c730_eval,S3,0.0,70.37273
exp2_champion_arc-agi-2_s310,a25697e4_eval,S3,0.0,96.601338
exp2_champion_arc-agi-2_s310,a32d8b75_eval,S3,0.0,76.284618
exp2_champion_arc-agi-2_s310,a395ee82_eval,S3,0.0,92.11041999999999
exp2_champion_arc-agi-2_s310,a47bf94d_eval,S3,0.0,92.618937
exp2_champion_arc-agi-2_s310,a6f40cea_eval,S3,0.0,71.627374
exp2_champion_arc-agi-2_s310,aa4ec2a5_eval,S3,0.0,87.690629
exp2_champion_arc-agi-2_s310,abc82100_eval,S3,0.0,84.246479
exp2_champion_arc-agi-2_s310,b0039139_eval,C1,0.0,55.486723000000005
exp2_champion_arc-agi-2_s310,b10624e5_eval,S3,0.0,95.958107
exp2_champion_arc-agi-2_s310,b5ca7ac4_eval,S3,0.0,80.068318
exp2_champion_arc-agi-2_s310,b6f77b65_eval,C1,13.6,83.434962
exp2_champion_arc-agi-2_s310,b99e7126_eval,S3,0.0,97.832141
exp2_champion_arc-agi-2_s310,b9e38dc0_eval,S3,0.0,88.346029
exp2_champion_arc-agi-2_s310,bf45cf4b_eval,C1,0.0,63.224087
exp2_champion_arc-agi-2_s310,c4d067a0_eval,S3,0.0,96.44192000000001
exp2_champion_arc-agi-2_s310,c7f57c3e_eval,S3,0.0,95.408638
exp2_champion_arc-agi-2_s310,cb2d8a2c_eval,S3,0.0,90.519486
exp2_champion_arc-agi-2_s310,cbebaa4b_eval,S3,0.0,90.638716
exp2_champion_arc-agi-2_s310,d35bdbdc_eval,C1,0.0,91.91246600000001
exp2_champion_arc-agi-2_s310,d59b0160_eval,C1,0.0,91.226144
exp2_champion_arc-agi-2_s310,d8e07eb2_eval,S3,0.0,92.715628
exp2_champion_arc-agi-2_s310,da515329_eval,S3,0.0,73.825197
exp2_champion_arc-agi-2_s310,db0c5428_eval,S3,0.0,79.460554
exp2_champion_arc-agi-2_s310,db695cfb_eval,C1,0.0,88.088146
exp2_champion_arc-agi-2_s310,dbff022c_eval,C1,0.0,94.84054
exp2_champion_arc-agi-2_s310,dd6b8c4b_eval,C1,0.0,93.41389
exp2_champion_arc-agi-2_s310,de809cff_eval,S3,0.0,78.90852100000001
exp2_champion_arc-agi-2_s310,dfadab01_eval,C1,0.0,69.443782
exp2_champion_arc-agi-2_s310,e12f9a14_eval,S3,0.0,87.88220199999999
exp2_champion_arc-agi-2_s310,e3721c99_eval,S3,0.0,97.181314
exp2_champion_arc-agi-2_s310,e376de54_eval,S3,0.0,96.73987199999999
exp2_champion_arc-agi-2_s310,e8686506_eval,C1,0.0,20.190455999999998
exp2_champion_arc-agi-2_s310,e87109e9_eval,S3,0.0,83.67178799999999
exp2_champion_arc-agi-2_s310,edb79dae_eval,S3,0.0,68.435205
exp2_champion_arc-agi-2_s310,eee78d87_eval,S2,0.0,76.454896
exp2_champion_arc-agi-2_s310,f560132c_eval,S3,0.0,66.16667000000001
exp2_champion_arc-agi-2_s310,f931b4a8_eval,S2,0.0,78.76748900000001
exp2_champion_arc-agi-2_s310,faa9f03d_eval,C1,0.0,90.96271300000001
exp2_champion_arc-agi-2_s310,fc7cae8d_eval,S3,0.0,74.439024
exp2_champion_arc-agi-2_s311,0934a4d8_eval,S3,0.0,21.393243
exp2_champion_arc-agi-2_s311,135a2760_eval,S3,0.0,94.007615
exp2_champion_arc-agi-2_s311,136b0064_eval,C1,0.0,80.122828
exp2_champion_arc-agi-2_s311,13e47133_eval,S3,0.0,75.661273
exp2_champion_arc-agi-2_s311,142ca369_eval,S3,0.0,89.543267
exp2_champion_arc-agi-2_s311,16b78196_eval,S3,0.0,95.66296200000001
exp2_champion_arc-agi-2_s311,16de56c4_eval,C1,0.0,86.300001
exp2_champion_arc-agi-2_s311,1818057f_eval,C1,0.0,94.44958000000001
exp2_champion_arc-agi-2_s311,195c6913_eval,S3,0.0,90.23254800000001
exp2_champion_arc-agi-2_s311,1ae2feb7_eval,C1,0.0,90.400731
exp2_champion_arc-agi-2_s311,20270e3b_eval,C1,0.0,61.802321
exp2_champion_arc-agi-2_s311,20a9e565_eval,S3,0.0,67.436173
exp2_champion_arc-agi-2_s311,21897d95_eval,C1,0.0,74.472765
exp2_champion_arc-agi-2_s311,221dfab4_eval,S3,0.0,92.840657
exp2_champion_arc-agi-2_s311,247ef758_eval,C1,0.0,86.717683
exp2_champion_arc-agi-2_s311,269e22fb_eval,S2,0.0,62.725314
exp2_champion_arc-agi-2_s311,271d71e2_eval,C1,0.0,83.372471
exp2_champion_arc-agi-2_s311,28a6681f_eval,C1,0.0,95.003372
exp2_champion_arc-agi-2_s311,291dc1e1_eval,C1,0.0,61.672299
exp2_champion_arc-agi-2_s311,2b83f449_eval,C1,0.0,77.90260500000001
exp2_champion_arc-agi-2_s311,2ba387bc_eval,S3,0.0,65.494737
exp2_champion_arc-agi-2_s311,2c181942_eval,S3,0.0,94.77527900000001
exp2_champion_arc-agi-2_s311,2d0172a1_eval,S3,0.0,64.7108
exp2_champion_arc-agi-2_s311,31f7f899_eval,S3,0.0,91.71136200000001
exp2_champion_arc-agi-2_s311,332f06d7_eval,C1,0.0,94.449417
exp2_champion_arc-agi-2_s311,35ab12c3_eval,S3,0.0,85.123677
exp2_champion_arc-agi-2_s311,36a08778_eval,C1,0.0,76.064896
exp2_champion_arc-agi-2_s311,38007db0_eval,S3,0.0,69.640151
exp2_champion_arc-agi-2_s311,3a25b0d8_eval,S3,0.0,50.05714
exp2_champion_arc-agi-2_s311,3dc255db_eval,C1,0.0,94.566237
exp2_champion_arc-agi-2_s311,3e6067c3_eval,S3,0.0,95.21282
exp2_champion_arc-agi-2_s311,409aa875_eval,S3,0.0,96.028757
exp2_champion_arc-agi-2_s311,446ef5d2_eval,C1,0.0,78.289947
exp2_champion_arc-agi-2_s311,45a5af55_eval,S2,0.0,85.396
exp2_champion_arc-agi-2_s311,4a21e3da_eval,S3,0.0,84.80183600000001
exp2_champion_arc-agi-2_s311,4c3d4a41_eval,C1,0.0,81.723273
exp2_champion_arc-agi-2_s311,4c416de3_eval,S3,0.0,93.80113499999999
exp2_champion_arc-agi-2_s311,4c7dc4dd_eval,S3,0.0,63.974395
exp2_champion_arc-agi-2_s311,4e34c42c_eval,S3,0.0,60.898812
exp2_champion_arc-agi-2_s311,53fb4810_eval,S3,0.0,96.093207
exp2_champion_arc-agi-2_s311,5545f144_eval,S3,0.0,91.397766
exp2_champion_arc-agi-2_s311,581f7754_eval,S3,0.0,85.51771199999999
exp2_champion_arc-agi-2_s311,58490d8a_eval,S3,0.0,82.967741
exp2_champion_arc-agi-2_s311,58f5dbd5_eval,S3,0.0,64.173606
exp2_champion_arc-agi-2_s311,5961cc34_eval,S3,0.0,94.10853900000001
exp2_champion_arc-agi-2_s311,5dbc8537_eval,S3,0.0,66.438165
exp2_champion_arc-agi-2_s311,62593bfd_eval,S3,0.0,94.398607
exp2_champion_arc-agi-2_s311,64efde09_eval,S3,0.0,91.902196
exp2_champion_arc-agi-2_s311,65b59efc_eval,S2,0.0,63.96938600000001
exp2_champion_arc-agi-2_s311,67e490f4_eval,S3,0.0,73.88888299999999
exp2_champion_arc-agi-2_s311,6e453dd6_eval,C1,0.0,80.401306
exp2_champion_arc-agi-2_s311,6e4f6532_eval,S3,0.0,92.04446
exp2_champion_arc-agi-2_s311,6ffbe589_eval,S3,0.0,48.830598
exp2_champion_arc-agi-2_s311,71e489b6_eval,S3,0.0,89.11298699999999
exp2_champion_arc-agi-2_s311,7491f3cf_eval,C1,0.0,90.699717
exp2_champion_arc-agi-2_s311,7666fa5d_eval,S3,0.0,87.576476
exp2_champion_arc-agi-2_s311,78332cb0_eval,S2,0.0,61.411345000000004
exp2_champion_arc-agi-2_s311,7b0280bc_eval,S3,0.0,95.358352
exp2_champion_arc-agi-2_s311,7b3084d4_eval,S3,0.0,54.436236
exp2_champion_arc-agi-2_s311,7b5033c1_eval,S3,0.0,68.86363
exp2_champion_arc-agi-2_s311,7b80bb43_eval,S3,0.0,97.37564700000001
exp2_champion_arc-agi-2_s311,7c66cb00_eval,S3,0.0,94.746874
exp2_champion_arc-agi-2_s311,7ed72f31_eval,S3,0.0,93.835902
exp2_champion_arc-agi-2_s311,800d221b_eval,S3,0.0,89.448868
exp2_champion_arc-agi-2_s311,80a900e0_eval,S3,0.0,91.64432199999999
exp2_champion_arc-agi-2_s311,8698868d_eval,S3,0.0,59.478526
exp2_champion_arc-agi-2_s311,88bcf3b4_eval,S3,0.0,92.45896200000001
exp2_champion_arc-agi-2_s311,88e364bc_eval,S3,0.0,98.413538
exp2_champion_arc-agi-2_s311,89565ca0_eval,S3,0.0,39.266667000000005
exp2_champion_arc-agi-2_s311,898e7135_eval,S2,0.0,89.450127
exp2_champion_arc-agi-2_s311,8b7bacbf_eval,S3,0.0,97.183457
exp2_champion_arc-agi-2_s311,8b9c3697_eval,S3,0.0,95.893685
exp2_champion_arc-agi-2_s311,8e5c0c38_eval,S3,0.0,98.207042
exp2_champion_arc-agi-2_s311,8f215267_eval,S3,0.0,96.21716099999999
exp2_champion_arc-agi-2_s311,8f3a5a89_eval,S3,0.0,83.403711
exp2_champion_arc-agi-2_s311,9385bd28_eval,C1,0.0,85.26119399999999
exp2_champion_arc-agi-2_s311,97d7923e_eval,C1,0.0,96.982367
exp2_champion_arc-agi-2_s311,981571dc_eval,S3,0.0,92.494997
exp2_champion_arc-agi-2_s311,9aaea919_eval,S3,0.0,96.608079
exp2_champion_arc-agi-2_s311,9bbf930d_eval,S3,0.0,97.09665999999999
exp2_champion_arc-agi-2_s311,a251c730_eval,S3,0.0,70.842422
exp2_champion_arc-agi-2_s311,a25697e4_eval,S3,0.0,96.84038699999999
exp2_champion_arc-agi-2_s311,a32d8b75_eval,S3,0.0,76.85804
exp2_champion_arc-agi-2_s311,a395ee82_eval,S3,0.0,91.861971
exp2_champion_arc-agi-2_s311,a47bf94d_eval,S3,0.0,91.98264300000001
exp2_champion_arc-agi-2_s311,a6f40cea_eval,S3,0.0,70.59315099999999
exp2_champion_arc-agi-2_s311,aa4ec2a5_eval,S3,0.0,87.60950000000001
exp2_champion_arc-agi-2_s311,abc82100_eval,S3,0.5,83.063382
exp2_champion_arc-agi-2_s311,b0039139_eval,C1,0.0,54.778757
exp2_champion_arc-agi-2_s311,b10624e5_eval,S3,0.0,95.919644
exp2_champion_arc-agi-2_s311,b5ca7ac4_eval,S3,0.0,80.173226
exp2_champion_arc-agi-2_s311,b6f77b65_eval,C1,8.4,83.433564
exp2_champion_arc-agi-2_s311,b99e7126_eval,S3,0.0,97.834524
exp2_champion_arc-agi-2_s311,b9e38dc0_eval,S3,0.0,89.70634899999999
exp2_champion_arc-agi-2_s311,bf45cf4b_eval,C1,0.0,64.610641
exp2_champion_arc-agi-2_s311,c4d067a0_eval,S3,0.0,96.45959500000001
exp2_champion_arc-agi-2_s311,c7f57c3e_eval,S3,0.0,95.938048
exp2_champion_arc-agi-2_s311,cb2d8a2c_eval,S3,0.0,90.43030399999999
exp2_champion_arc-agi-2_s311,cbebaa4b_eval,S3,0.0,90.422361
exp2_champion_arc-agi-2_s311,d35bdbdc_eval,C1,0.0,92.595967
exp2_champion_arc-agi-2_s311,d59b0160_eval,C1,0.0,90.52025900000001
exp2_champion_arc-agi-2_s311,d8e07eb2_eval,S3,0.0,92.387554
exp2_champion_arc-agi-2_s311,da515329_eval,S3,0.0,73.301929
exp2_champion_arc-agi-2_s311,db0c5428_eval,S3,0.0,79.921108
exp2_champion_arc-agi-2_s311,db695cfb_eval,C1,0.0,88.049136
exp2_champion_arc-agi-2_s311,dbff022c_eval,C1,0.0,94.82060299999999
exp2_champion_arc-agi-2_s311,dd6b8c4b_eval,C1,0.0,92.49166699999999
exp2_champion_arc-agi-2_s311,de809cff_eval,S3,0.0,79.096497
exp2_champion_arc-agi-2_s311,dfadab01_eval,C1,0.0,70.533126
exp2_champion_arc-agi-2_s311,e12f9a14_eval,S3,0.0,87.13220100000001
exp2_champion_arc-agi-2_s311,e3721c99_eval,S3,0.0,96.96495399999999
exp2_champion_arc-agi-2_s311,e376de54_eval,S3,0.0,96.435296
exp2_champion_arc-agi-2_s311,e8686506_eval,C1,0.0,23.634897000000002
exp2_champion_arc-agi-2_s311,e87109e9_eval,S3,0.0,82.52087499999999
exp2_champion_arc-agi-2_s311,edb79dae_eval,S3,0.0,69.545457
exp2_champion_arc-agi-2_s311,eee78d87_eval,S2,0.0,75.125487
exp2_champion_arc-agi-2_s311,f560132c_eval,S3,0.0,68.074074
exp2_champion_arc-agi-2_s311,f931b4a8_eval,S2,0.0,77.47178
exp2_champion_arc-agi-2_s311,faa9f03d_eval,C1,0.0,90.22844799999999
exp2_champion_arc-agi-2_s311,fc7cae8d_eval,S3,0.0,73.466898
exp3_champion_arc-agi-2_s307,0934a4d8_eval,S3,0.0,25.67416
exp3_champion_arc-agi-2_s307,135a2760_eval,S3,0.0,52.466671999999996
exp3_champion_arc-agi-2_s307,136b0064_eval,C1,0.0,78.785118
exp3_champion_arc-agi-2_s307,13e47133_eval,S3,0.0,37.098173
exp3_champion_arc-agi-2_s307,142ca369_eval,S3,0.0,83.419275
exp3_champion_arc-agi-2_s307,16b78196_eval,S3,0.0,94.35984200000001
exp3_champion_arc-agi-2_s307,16de56c4_eval,C1,0.0,82.225636
exp3_champion_arc-agi-2_s307,1818057f_eval,C1,0.0,62.315889999999996
exp3_champion_arc-agi-2_s307,195c6913_eval,S3,0.0,73.069822
exp3_champion_arc-agi-2_s307,1ae2feb7_eval,C1,0.0,78.481614
exp3_champion_arc-agi-2_s307,20270e3b_eval,C1,0.0,67.726741
exp3_champion_arc-agi-2_s307,20a9e565_eval,S3,0.0,62.904264000000005
exp3_champion_arc-agi-2_s307,21897d95_eval,C1,0.0,67.61672899999999
exp3_champion_arc-agi-2_s307,221dfab4_eval,S3,0.0,80.443488
exp3_champion_arc-agi-2_s307,247ef758_eval,C1,0.0,59.37972
exp3_champion_arc-agi-2_s307,269e22fb_eval,S2,0.0,59.457651
exp3_champion_arc-agi-2_s307,271d71e2_eval,C1,0.0,70.15992
exp3_champion_arc-agi-2_s307,28a6681f_eval,C1,0.0,61.498355000000004
exp3_champion_arc-agi-2_s307,291dc1e1_eval,C1,0.0,60.56419700000001
exp3_champion_arc-agi-2_s307,2b83f449_eval,C1,0.0,49.159147999999995
exp3_champion_arc-agi-2_s307,2ba387bc_eval,S3,0.0,61.068423
exp3_champion_arc-agi-2_s307,2c181942_eval,S3,0.0,93.56255599999999
exp3_champion_arc-agi-2_s307,2d0172a1_eval,S3,0.0,56.707315
exp3_champion_arc-agi-2_s307,31f7f899_eval,S3,0.0,77.177273
exp3_champion_arc-agi-2_s307,332f06d7_eval,C1,0.0,75.615602
exp3_champion_arc-agi-2_s307,35ab12c3_eval,S3,0.0,76.334037
exp3_champion_arc-agi-2_s307,36a08778_eval,C1,0.0,56.794682
exp3_champion_arc-agi-2_s307,38007db0_eval,S3,0.0,61.784091
exp3_champion_arc-agi-2_s307,3a25b0d8_eval,S3,0.0,46.914281
exp3_champion_arc-agi-2_s307,3dc255db_eval,C1,0.0,81.228569
exp3_champion_arc-agi-2_s307,3e6067c3_eval,S3,0.0,74.893939
exp3_champion_arc-agi-2_s307,409aa875_eval,S3,0.0,88.98431500000001
exp3_champion_arc-agi-2_s307,446ef5d2_eval,C1,0.0,78.22781
exp3_champion_arc-agi-2_s307,45a5af55_eval,S2,0.0,75.44800000000001
exp3_champion_arc-agi-2_s307,4a21e3da_eval,S3,0.0,88.468532
exp3_champion_arc-agi-2_s307,4c3d4a41_eval,C1,0.0,67.496854
exp3_champion_arc-agi-2_s307,4c416de3_eval,S3,0.0,84.300422
exp3_champion_arc-agi-2_s307,4c7dc4dd_eval,S3,0.0,60.128235999999994
exp3_champion_arc-agi-2_s307,4e34c42c_eval,S3,0.0,46.220235
exp3_champion_arc-agi-2_s307,53fb4810_eval,S3,0.0,77.927336
exp3_champion_arc-agi-2_s307,5545f144_eval,S3,0.0,94.84015
exp3_champion_arc-agi-2_s307,581f7754_eval,S3,0.0,84.217539
exp3_champion_arc-agi-2_s307,58490d8a_eval,S3,0.0,87.95485500000001
exp3_champion_arc-agi-2_s307,58f5dbd5_eval,S3,0.0,57.231483
exp3_champion_arc-agi-2_s307,5961cc34_eval,S3,0.0,88.541054
exp3_champion_arc-agi-2_s307,5dbc8537_eval,S3,0.0,61.045938
exp3_champion_arc-agi-2_s307,62593bfd_eval,S3,0.0,95.439141
exp3_champion_arc-agi-2_s307,64efde09_eval,S3,0.0,77.062169
exp3_champion_arc-agi-2_s307,65b59efc_eval,S2,0.0,61.315049
exp3_champion_arc-agi-2_s307,67e490f4_eval,S3,0.0,67.472221
exp3_champion_arc-agi-2_s307,6e453dd6_eval,C1,0.0,62.982057000000005
exp3_champion_arc-agi-2_s307,6e4f6532_eval,S3,0.0,75.50197299999999
exp3_champion_arc-agi-2_s307,6ffbe589_eval,S3,0.0,41.363391
exp3_champion_arc-agi-2_s307,71e489b6_eval,S3,0.0,74.401444
exp3_champion_arc-agi-2_s307,7491f3cf_eval,C1,0.0,46.150865
exp3_champion_arc-agi-2_s307,7666fa5d_eval,S3,0.0,70.317648
exp3_champion_arc-agi-2_s307,78332cb0_eval,S2,0.0,63.787228000000006
exp3_champion_arc-agi-2_s307,7b0280bc_eval,S3,0.0,69.643759
exp3_champion_arc-agi-2_s307,7b3084d4_eval,S3,0.0,51.724841999999995
exp3_champion_arc-agi-2_s307,7b5033c1_eval,S3,0.0,83.181807
exp3_champion_arc-agi-2_s307,7b80bb43_eval,S3,0.0,87.428686
exp3_champion_arc-agi-2_s307,7c66cb00_eval,S3,0.0,87.197498
exp3_champion_arc-agi-2_s307,7ed72f31_eval,S3,0.0,84.27396800000001
exp3_champion_arc-agi-2_s307,800d221b_eval,S3,0.0,60.584328
exp3_champion_arc-agi-2_s307,80a900e0_eval,S3,0.0,24.232467
exp3_champion_arc-agi-2_s307,8698868d_eval,S3,0.0,48.717792
exp3_champion_arc-agi-2_s307,88bcf3b4_eval,S3,0.0,84.13222400000001
exp3_champion_arc-agi-2_s307,88e364bc_eval,S3,0.0,73.340017
exp3_champion_arc-agi-2_s307,89565ca0_eval,S3,0.0,43.28889100000001
exp3_champion_arc-agi-2_s307,898e7135_eval,S2,0.0,88.125344
exp3_champion_arc-agi-2_s307,8b7bacbf_eval,S3,0.0,66.087464
exp3_champion_arc-agi-2_s307,8b9c3697_eval,S3,0.0,87.892084
exp3_champion_arc-agi-2_s307,8e5c0c38_eval,S3,0.0,91.331255
exp3_champion_arc-agi-2_s307,8f215267_eval,S3,0.0,86.489105
exp3_champion_arc-agi-2_s307,8f3a5a89_eval,S3,0.0,68.934928
exp3_champion_arc-agi-2_s307,9385bd28_eval,C1,0.0,70.670149
exp3_champion_arc-agi-2_s307,97d7923e_eval,C1,0.0,84.662456
exp3_champion_arc-agi-2_s307,981571dc_eval,S3,0.0,23.453285
exp3_champion_arc-agi-2_s307,9aaea919_eval,S3,0.0,89.22432
exp3_champion_arc-agi-2_s307,9bbf930d_eval,S3,0.0,70.562573
exp3_champion_arc-agi-2_s307,a251c730_eval,S3,0.0,73.260605
exp3_champion_arc-agi-2_s307,a25697e4_eval,S3,0.0,95.938381
exp3_champion_arc-agi-2_s307,a32d8b75_eval,S3,0.0,67.44189
exp3_champion_arc-agi-2_s307,a395ee82_eval,S3,0.0,91.84195700000001
exp3_champion_arc-agi-2_s307,a47bf94d_eval,S3,0.0,74.765001
exp3_champion_arc-agi-2_s307,a6f40cea_eval,S3,0.0,65.441066
exp3_champion_arc-agi-2_s307,aa4ec2a5_eval,S3,0.0,73.959106
exp3_champion_arc-agi-2_s307,abc82100_eval,S3,0.0,79.822535
exp3_champion_arc-agi-2_s307,b0039139_eval,C1,0.0,48.60178
exp3_champion_arc-agi-2_s307,b10624e5_eval,S3,0.0,83.537777
exp3_champion_arc-agi-2_s307,b5ca7ac4_eval,S3,0.0,72.78191799999999
exp3_champion_arc-agi-2_s307,b6f77b65_eval,C1,0.0,72.872734
exp3_champion_arc-agi-2_s307,b99e7126_eval,S3,0.0,44.965082
