task_id,pred_label,pred_idx,prob_S1,prob_S2,prob_S3,prob_C1,prob_C2,prob_K1,prob_L1,prob_A1,prob_A2
444801d8,C1,3,0.1337701678276062,0.14401476085186005,0.23354049026966095,0.26615408062934875,0.06713157147169113,0.014619868248701096,0.06699106097221375,0.00939183123409748,0.06438618898391724
445eab21,C1,3,0.14025282859802246,0.1286415159702301,0.19607605040073395,0.2283933460712433,0.09510262310504913,0.025232378393411636,0.10289334505796432,0.02106243558228016,0.062345556914806366
446ef5d2_eval,C1,3,0.13632696866989136,0.12805914878845215,0.2503727078437805,0.2670483887195587,0.062202706933021545,0.011133160442113876,0.06399055570363998,0.009868514724075794,0.07099785655736923
447fd412,C1,3,0.1340426206588745,0.13048647344112396,0.2539738416671753,0.2672045826911926,0.061702534556388855,0.010717345401644707,0.0630469024181366,0.00941007025539875,0.06941564381122589
44d8ac46,C1,3,0.1341615617275238,0.13630691170692444,0.24276944994926453,0.26737675070762634,0.06501469016075134,0.012644531205296516,0.06591964513063431,0.009517948143184185,0.0662885531783104
44f52bb0,C1,3,0.1327281892299652,0.15758901834487915,0.2140970677137375,0.2622179388999939,0.0725717544555664,0.01977876015007496,0.07118827104568481,0.009645764715969563,0.060183268040418625
4522001f,S2,1,0.09461935609579086,0.2963862419128418,0.17494753003120422,0.22463065385818481,0.052757542580366135,0.04535304382443428,0.051490966230630875,0.005873965099453926,0.0539407953619957
456873bc,C1,3,0.13530902564525604,0.12964029610157013,0.25632444024086,0.2700349688529968,0.06032641604542732,0.010109628550708294,0.0605895034968853,0.008663339540362358,0.06900235265493393
45737921,C1,3,0.13359902799129486,0.14019902050495148,0.23982055485248566,0.26764392852783203,0.06549748033285141,0.013253389857709408,0.06558903306722641,0.009211958386003971,0.06518563628196716
458e3a53,S3,2,0.16722197830677032,0.028054293245077133,0.24180176854133606,0.16983523964881897,0.1246030330657959,0.003983238711953163,0.07750944793224335,0.06336932629346848,0.12362165749073029
45a5af55_eval,S2,1,0.011440482921898365,0.717858612537384,0.09623485058546066,0.0761505588889122,0.002370917471125722,0.01276498381048441,0.0012391724158078432,0.00010902518260991201,0.08183138072490692
45bbe264,C1,3,0.13552533090114594,0.12187817692756653,0.26858699321746826,0.26957589387893677,0.05722803995013237,0.008394602686166763,0.05791290104389191,0.008632270619273186,0.0722658559679985
4612dd53,C1,3,0.13466304540634155,0.13445092737674713,0.2432427555322647,0.26685425639152527,0.06550063192844391,0.012464088387787342,0.06645163893699646,0.00971252005547285,0.06666012108325958
46442a0e,C1,3,0.11905113607645035,0.20321303606033325,0.20240114629268646,0.2523093521595001,0.06521470099687576,0.02728763222694397,0.06388010084629059,0.00803301203995943,0.05860987678170204
465b7d93,C1,3,0.13416285812854767,0.1349726766347885,0.24763795733451843,0.2674197554588318,0.06261803954839706,0.011969668790698051,0.0633254125714302,0.009267274290323257,0.06862632930278778
469497ad,S2,1,0.04025596007704735,0.5595882534980774,0.10715360194444656,0.12896515429019928,0.019225217401981354,0.07799381017684937,0.016054946929216385,0.0016420120373368263,0.04912102222442627
46c35fc7,C1,3,0.1333063393831253,0.15062738955020905,0.22496837377548218,0.26530537009239197,0.06893340498209,0.01672043651342392,0.06816204637289047,0.00933817308396101,0.06263844668865204
46f33fce,S2,1,0.046815432608127594,0.5090171694755554,0.14147475361824036,0.15995244681835175,0.01951088197529316,0.04625881835818291,0.016588380560278893,0.0016976615879684687,0.05868446081876755
470c91de,C1,3,0.13348160684108734,0.13870902359485626,0.24271319806575775,0.2671414017677307,0.06388730555772781,0.012875772081315517,0.06450242549180984,0.009320816025137901,0.06736844033002853
47c1f68c,C1,3,0.13498744368553162,0.14585329592227936,0.22550494968891144,0.26312455534935,0.07053735852241516,0.016416314989328384,0.07030553370714188,0.009975667111575603,0.0632948949933052
48131b3c,C1,3,0.11102245002985,0.23240573704242706,0.19458846747875214,0.24402470886707306,0.06114109605550766,0.03207610920071602,0.05933249741792679,0.007237091660499573,0.058171823620796204
484b58aa,S3,2,0.13275431096553802,0.08550174534320831,0.325763076543808,0.24529729783535004,0.04434901475906372,0.003608530852943659,0.04609139263629913,0.010819698683917522,0.1058148667216301
4852f2fa,C1,3,0.13652962446212769,0.14223001897335052,0.20699481666088104,0.2442840337753296,0.08372732251882553,0.022238949313759804,0.08717108517885208,0.014782185666263103,0.06204187870025635
48634b99,S3,2,0.13505180180072784,0.09844104200601578,0.30067163705825806,0.26168304681777954,0.049766846001148224,0.005316915921866894,0.05231538042426109,0.009609075263142586,0.08714425563812256
48d8fb45,C1,3,0.1399000585079193,0.13062244653701782,0.197755366563797,0.23100411891937256,0.09334393590688705,0.024736322462558746,0.10031663626432419,0.019840536639094353,0.06248055025935173
48f8583b,S2,1,0.10150305181741714,0.2685239911079407,0.18352855741977692,0.23358356952667236,0.05627521499991417,0.03944630175828934,0.055020641535520554,0.006453636102378368,0.0556650348007679
4938f0c2,S3,2,0.13584162294864655,0.09100636839866638,0.3255431354045868,0.2703748047351837,0.043152548372745514,0.0032198091503232718,0.04242207482457161,0.006508305668830872,0.08193136751651764
494ef9d7,C1,3,0.1336701214313507,0.1520080864429474,0.22053322196006775,0.26395177841186523,0.07068533450365067,0.017784416675567627,0.0697970986366272,0.00961634423583746,0.06195373088121414
496994bd,C1,3,0.13231825828552246,0.15705768764019012,0.21814481914043427,0.26360711455345154,0.07044254243373871,0.018682464957237244,0.06923794746398926,0.009344741702079773,0.06116439402103424
49d1d64f,C1,3,0.1255478411912918,0.1806929111480713,0.20894737541675568,0.25860077142715454,0.06830885261297226,0.023129962384700775,0.06673875451087952,0.008608177304267883,0.05942538380622864
4a1cacc2,C1,3,0.13363265991210938,0.14323697984218597,0.23313164710998535,0.2651453912258148,0.0677248165011406,0.014793706126511097,0.06764016300439835,0.009654019959270954,0.06504060328006744
4a21e3da_eval,S3,2,0.13686466217041016,0.08867929875850677,0.3038453757762909,0.24600960314273834,0.05274391174316406,0.00509444298222661,0.05509624257683754,0.012724754400551319,0.09894179552793503
4acc7107,C1,3,0.13381485641002655,0.14465853571891785,0.23303961753845215,0.2658446431159973,0.06704352796077728,0.014753343537449837,0.06691785156726837,0.00939685758203268,0.06453066319227219
4b6b68e5,S3,2,0.1353653073310852,0.11327676475048065,0.28720954060554504,0.2674446702003479,0.05131883546710014,0.00639962125569582,0.05227980017662048,0.008304359391331673,0.07840118557214737
4be741c5,C1,3,0.14626972377300262,0.11254590004682541,0.1870431751012802,0.21076205372810364,0.10410744696855545,0.028596384450793266,0.11386308073997498,0.028297679498791695,0.06851451098918915
4c177718,C1,3,0.14267249405384064,0.1124056726694107,0.22438395023345947,0.2362806648015976,0.08507326245307922,0.015875790268182755,0.09458202868700027,0.019893445074558258,0.06883270293474197
4c3d4a41_eval,C1,3,0.13527913391590118,0.13214200735092163,0.2467910349369049,0.26759445667266846,0.06432465463876724,0.011741233989596367,0.06521226465702057,0.009545386768877506,0.0673697367310524
4c416de3_eval,S3,2,0.13892078399658203,0.07316699624061584,0.33394208550453186,0.25159260630607605,0.041270822286605835,0.002705387305468321,0.04253339394927025,0.00954156182706356,0.10632630437612534
4c4377d9,C1,3,0.12696702778339386,0.17501020431518555,0.21143676340579987,0.2601625621318817,0.06865624338388443,0.021937822923064232,0.06725014746189117,0.008752753026783466,0.059826526790857315
4c5c2cf0,C1,3,0.13615736365318298,0.12260034680366516,0.25960758328437805,0.2679556608200073,0.0610651969909668,0.009524966590106487,0.06250953674316406,0.009564720094203949,0.0710146576166153
4c7dc4dd_eval,S3,2,0.1678321361541748,0.02664785645902157,0.24806225299835205,0.17199699580669403,0.12070523202419281,0.0034076026640832424,0.07536643743515015,0.06168443337082863,0.12429706007242203
4cd1b7b2,C1,3,0.13191759586334229,0.1594841331243515,0.21559251844882965,0.2635040581226349,0.07100480049848557,0.019432052969932556,0.06946024298667908,0.009256848134100437,0.06034772843122482
4df5b0ae,C1,3,0.13449889421463013,0.13691569864749908,0.2423831969499588,0.26675134897232056,0.06464643776416779,0.012831287458539009,0.06511747092008591,0.009462100453674793,0.06739363819360733
4e34c42c_eval,S3,2,0.16130363941192627,0.04133423790335655,0.24307289719581604,0.1865813285112381,0.11277107149362564,0.006324030924588442,0.0864349901676178,0.05263294652104378,0.10954486578702927
4e45f183,S3,2,0.13658596575260162,0.09319409728050232,0.2999146580696106,0.2619136869907379,0.05321054905653,0.005082362797111273,0.05564252659678459,0.010331733152270317,0.08412446826696396
4e469f39,C1,3,0.13386891782283783,0.1449466049671173,0.23295384645462036,0.26626673340797424,0.06701523065567017,0.014722337946295738,0.06670019030570984,0.009290125221014023,0.06423606723546982
4e7e0eb9,C1,3,0.1339658796787262,0.14317063987255096,0.23368355631828308,0.2661508619785309,0.06712015718221664,0.014591110870242119,0.06708956509828568,0.009473325684666634,0.06475488841533661
4f537728,S3,2,0.1369701474905014,0.10710536688566208,0.27812108397483826,0.2640019357204437,0.057584065943956375,0.007195144891738892,0.060932744294404984,0.010457418859004974,0.07763205468654633
4ff4c9da,S3,2,0.13783623278141022,0.10838398337364197,0.27396368980407715,0.2650049030780792,0.057453304529190063,0.007563612423837185,0.06061898171901703,0.010460537858307362,0.07871484011411667
5034a0b5,C1,3,0.13501369953155518,0.13482153415679932,0.23962749540805817,0.2653200030326843,0.06717666238546371,0.013195817358791828,0.06762641668319702,0.010105915367603302,0.0671125054359436
505fff84,C1,3,0.13669738173484802,0.14413483440876007,0.2069879025220871,0.24842095375061035,0.08261269330978394,0.021851468831300735,0.08460155874490738,0.01365567371249199,0.06103759631514549
506d28a5,C1,3,0.1351630836725235,0.1492767482995987,0.21030139923095703,0.2537202835083008,0.07839620858430862,0.021014699712395668,0.07925625145435333,0.011954925023019314,0.060916416347026825
50846271,S3,2,0.13723339140415192,0.11701822280883789,0.2713716924190521,0.26996633410453796,0.05589985474944115,0.007945206016302109,0.05732652172446251,0.008880830369889736,0.07435798645019531
508bd3b6,C1,3,0.13507455587387085,0.13090400397777557,0.24941636621952057,0.26785194873809814,0.06361958384513855,0.011289646849036217,0.0645461305975914,0.00947517342865467,0.06782259792089462
50a16a69,C1,3,0.13855674862861633,0.12714315950870514,0.2394619733095169,0.2619864046573639,0.0672934427857399,0.012979564256966114,0.07061782479286194,0.011633723974227905,0.07032717764377594
50aad11f,C1,3,0.14218781888484955,0.11674447357654572,0.199509859085083,0.22280186414718628,0.09812669456005096,0.022739293053746223,0.10866058617830276,0.025515103712677956,0.0637143924832344
50c07299,S3,2,0.13436394929885864,0.09267154335975647,0.31221985816955566,0.2579139769077301,0.04703802242875099,0.004533468745648861,0.04942778870463371,0.009601820260286331,0.09222955256700516
50cb2852,C1,3,0.13485413789749146,0.13190612196922302,0.2506173551082611,0.2682531774044037,0.0625229999423027,0.011123115196824074,0.06300670653581619,0.009181796573102474,0.06853470206260681
50f325b5,C1,3,0.13428910076618195,0.13208964467048645,0.2484167516231537,0.2673197388648987,0.06314553320407867,0.011605029925704002,0.06463738530874252,0.009654542431235313,0.06884227693080902
5117e062,C1,3,0.1455129235982895,0.10674452781677246,0.1954093873500824,0.21358852088451385,0.10317371040582657,0.02325950190424919,0.11481156200170517,0.030701566487550735,0.06679835170507431
5168d44c,C1,3,0.1338120400905609,0.14885176718235016,0.2273384928703308,0.2654813826084137,0.06841591000556946,0.016046328470110893,0.06760359555482864,0.009310965426266193,0.06313951313495636
516b51b7,C1,3,0.13545812666416168,0.13067814707756042,0.2451637238264084,0.2652170658111572,0.06595958769321442,0.012099871411919594,0.06746602058410645,0.01020293589681387,0.06775449961423874
5207a7b5,C1,3,0.13291920721530914,0.1441820114850998,0.236874520778656,0.26626259088516235,0.06560004502534866,0.014060582965612411,0.065592460334301,0.009243817068636417,0.0652647465467453
522fdd07,S3,2,0.1319301873445511,0.10391338169574738,0.30298101902008057,0.2642339766025543,0.04746237024664879,0.005330278538167477,0.04996611922979355,0.008803671225905418,0.0853789895772934
52364a65,C1,3,0.1352073699235916,0.1361292451620102,0.2412431836128235,0.26732221245765686,0.0648968294262886,0.012843222357332706,0.0655420571565628,0.00955963134765625,0.06725633889436722
5289ad53,C1,3,0.14603152871131897,0.09640340507030487,0.1998860388994217,0.20756401121616364,0.10568477213382721,0.020186936482787132,0.11885692924261093,0.03811436891555786,0.06727206707000732
52df9849,S3,2,0.13500449061393738,0.09590937942266464,0.3046426475048065,0.25959455966949463,0.04906616732478142,0.00504083139821887,0.05161285772919655,0.00974601972848177,0.08938314765691757
52fd389e,S3,2,0.12725411355495453,0.08030225336551666,0.3451725244522095,0.24168673157691956,0.04116286709904671,0.002730888081714511,0.04339025914669037,0.010619786567986012,0.10768061131238937
538b439f,S3,2,0.13654771447181702,0.0765623152256012,0.32790493965148926,0.2503299415111542,0.047321565449237823,0.0032070926390588284,0.048487961292266846,0.010799330659210682,0.0988391563296318
539a4f51,S2,1,0.07314495742321014,0.38962849974632263,0.14991973340511322,0.1934797167778015,0.03969592601060867,0.061941687017679214,0.03805934637784958,0.004064432345330715,0.050065722316503525
53b68214,C1,3,0.12225839495658875,0.18503312766551971,0.2169865071773529,0.2573986351490021,0.06356945633888245,0.021386243402957916,0.0629628524184227,0.0082680843770504,0.062136728316545486
53fb4810_eval,S3,2,0.1354682445526123,0.0853559672832489,0.3175724744796753,0.2513931691646576,0.046239957213401794,0.003962704911828041,0.048664018511772156,0.010821067728102207,0.10052238404750824
543a7ed5,S3,2,0.13624858856201172,0.10141978412866592,0.2911999225616455,0.26225948333740234,0.05319853499531746,0.005975039675831795,0.05557318776845932,0.010054796934127808,0.084070585668087
54d82841,C1,3,0.13290946185588837,0.15331976115703583,0.22316807508468628,0.2653300166130066,0.06920527666807175,0.017165448516607285,0.06789521872997284,0.009146523661911488,0.061860278248786926
54d9e175,C1,3,0.13128598034381866,0.15901035070419312,0.21815429627895355,0.2633512020111084,0.07009761780500412,0.018880819901823997,0.06899213790893555,0.009266097098588943,0.06096147000789642
54db823b,C1,3,0.13559390604496002,0.12760987877845764,0.2527357339859009,0.2678608000278473,0.06262727826833725,0.010684482753276825,0.06385670602321625,0.009592548944056034,0.06943865865468979
54dc2872,C1,3,0.1355927735567093,0.1262376755475998,0.25485312938690186,0.26821669936180115,0.06255817413330078,0.010319283232092857,0.0637713223695755,0.009502479806542397,0.06894846260547638
55059096,C1,3,0.13634437322616577,0.125429168343544,0.25322479009628296,0.2666339874267578,0.06321536749601364,0.010532611981034279,0.06471112370491028,0.009957489557564259,0.06995110958814621
551d5bf1,S3,2,0.13359655439853668,0.06319806724786758,0.3562164306640625,0.239858478307724,0.04112732410430908,0.0019209387246519327,0.04292188584804535,0.011183610185980797,0.10997677594423294
5521c0d9,S3,2,0.13516350090503693,0.11149343848228455,0.27627187967300415,0.26506176590919495,0.058100078254938126,0.007560700178146362,0.06137283146381378,0.010153945535421371,0.07482194155454636
5545f144_eval,S3,2,0.14757287502288818,0.08559652417898178,0.21658161282539368,0.20812486112117767,0.09943874925374985,0.01511734165251255,0.11316904425621033,0.038366738706827164,0.07603223621845245
5582e5ca,C1,3,0.13224783539772034,0.1586122214794159,0.21535784006118774,0.2634841203689575,0.0714348554611206,0.019409937784075737,0.06985242664813995,0.009338466450572014,0.06026230379939079
5587a8d0,C1,3,0.13557332754135132,0.147981196641922,0.21195168793201447,0.2531801462173462,0.07764545828104019,0.02070624940097332,0.07862550020217896,0.011864813975989819,0.062471650540828705
5614dbcf,C1,3,0.13816510140895844,0.1378374844789505,0.2006920576095581,0.23819579184055328,0.08892423659563065,0.024075143039226532,0.09373782575130463,0.01687248982489109,0.06149986758828163
5623160b,C1,3,0.13422535359859467,0.1328803151845932,0.2483147233724594,0.26635196805000305,0.06341398507356644,0.01181719172745943,0.06425951421260834,0.009564949199557304,0.06917207688093185
56dc2b01,C1,3,0.1328197866678238,0.1511523574590683,0.22471389174461365,0.2645556926727295,0.06919769942760468,0.016858885064721107,0.0687556192278862,0.009470568038523197,0.06247561052441597
56ff96f3,C1,3,0.132204070687294,0.15433302521705627,0.22325319051742554,0.2634759247303009,0.06881239265203476,0.017508089542388916,0.06832742691040039,0.009418712928891182,0.0626671239733696
5751f35e,C1,3,0.13042956590652466,0.15738864243030548,0.22533278167247772,0.2644253075122833,0.06697580963373184,0.017185654491186142,0.06660407036542892,0.0090299341827631,0.06262829154729843
575b1a71,C1,3,0.1338966339826584,0.1375790685415268,0.2436823695898056,0.26712119579315186,0.06391189992427826,0.012661932036280632,0.06464214622974396,0.009405984543263912,0.06709884852170944
5783df64,C1,3,0.13624337315559387,0.14511291682720184,0.21009284257888794,0.2513151466846466,0.08036740124225616,0.020878292620182037,0.08160426467657089,0.012878600507974625,0.061507243663072586
5792cb4d,C1,3,0.13523715734481812,0.12858527898788452,0.25305378437042236,0.26736706495285034,0.061977285891771317,0.010817145928740501,0.06304747611284256,0.00952071137726307,0.0703941136598587
57aa92db,S3,2,0.13627508282661438,0.09427504986524582,0.30317553877830505,0.26409342885017395,0.05111964792013168,0.004749623127281666,0.05401688441634178,0.009707840159535408,0.0825868621468544
57edb29d,S3,2,0.1573735922574997,0.0485324002802372,0.2510325610637665,0.19382768869400024,0.09960908442735672,0.005827517714351416,0.09431438148021698,0.052520737051963806,0.09696206450462341
581f7754_eval,S3,2,0.1349424570798874,0.10892220586538315,0.28388524055480957,0.26651743054389954,0.05394929274916649,0.006774344947189093,0.05552588775753975,0.009303526021540165,0.08017963916063309
5833af48,C1,3,0.14796294271945953,0.09546768665313721,0.2011994868516922,0.20811793208122253,0.10315593332052231,0.020364997908473015,0.11766558140516281,0.03485701233148575,0.07120849937200546
58490d8a_eval,S3,2,0.15835995972156525,0.062052566558122635,0.20218610763549805,0.18382571637630463,0.12258683890104294,0.01567801460623741,0.11191602796316147,0.0537714846432209,0.08962327241897583
58743b76,C1,3,0.13564421236515045,0.13542315363883972,0.2405579686164856,0.26657482981681824,0.06594812870025635,0.012895867228507996,0.06651609390974045,0.009721504524350166,0.06671828776597977
58c02a16,C1,3,0.13359424471855164,0.14634419977664948,0.23078645765781403,0.26598259806632996,0.06753323972225189,0.015297600999474525,0.0671788677573204,0.009328496642410755,0.06395436078310013
58e15b12,S3,2,0.13497047126293182,0.07963449507951736,0.32611095905303955,0.257289320230484,0.047121595591306686,0.0032512806355953217,0.05073743313550949,0.010377640835940838,0.09050688147544861
58f5dbd5_eval,S3,2,0.15127581357955933,0.06905311346054077,0.218108132481575,0.19437161087989807,0.10578204691410065,0.01334091741591692,0.11254232376813889,0.04871153458952904,0.08681447803974152
59341089,C1,3,0.12160290777683258,0.19319398701190948,0.20621415972709656,0.25576716661453247,0.06613091379404068,0.025003476068377495,0.064733125269413,0.00820753164589405,0.059146758168935776
5961cc34_eval,S3,2,0.13282208144664764,0.06334330141544342,0.36026448011398315,0.233840212225914,0.039103325456380844,0.0018843995640054345,0.03796149417757988,0.010304323397576809,0.12047632038593292
5a5a2103,C1,3,0.13196468353271484,0.13987144827842712,0.24739840626716614,0.26590096950531006,0.061574786901474,0.012362535111606121,0.06310521811246872,0.009272490628063679,0.0685494914650917
5a719d11,S3,2,0.13742832839488983,0.08397092670202255,0.318953275680542,0.26133036613464355,0.046036262065172195,0.003611186519265175,0.048118311911821365,0.009247373789548874,0.09130395203828812
5ad4f10b,S3,2,0.15963435173034668,0.0573919303715229,0.21809427440166473,0.19214484095573425,0.11311414837837219,0.011384432204067707,0.10641620308160782,0.051602307707071304,0.0902174711227417
5ad8a7c0,C1,3,0.13207122683525085,0.1586850881576538,0.2160830795764923,0.26348990201950073,0.0710509866476059,0.019268572330474854,0.06960024684667587,0.009305418469011784,0.060445498675107956
5adee1b2,S3,2,0.13195930421352386,0.1112290620803833,0.2900753915309906,0.2638232111930847,0.05201586335897446,0.006400018930435181,0.0550670325756073,0.009372900240123272,0.08005715906620026
5af49b42,C1,3,0.13616345822811127,0.11876221746206284,0.2645805776119232,0.26762738823890686,0.06033456698060036,0.008838212117552757,0.06215491518378258,0.009671979583799839,0.0718667209148407
5b37cb25,S3,2,0.1272009015083313,0.0423729345202446,0.37775909900665283,0.18845313787460327,0.031089959666132927,0.0008758276817388833,0.02773544192314148,0.014397155493497849,0.19011563062667847
5b526a93,S3,2,0.13608375191688538,0.09164555370807648,0.30582740902900696,0.2633153796195984,0.050756730139255524,0.004532357677817345,0.05388323962688446,0.009914696216583252,0.08404085785150528
5b692c0f,S3,2,0.1350392997264862,0.10435973107814789,0.28926393389701843,0.26841244101524353,0.05436249077320099,0.0060223364271223545,0.056869279593229294,0.009281868115067482,0.07638868689537048
5b6cbef5,S2,1,0.04806159436702728,0.5117643475532532,0.1266143023967743,0.15310873091220856,0.02255326509475708,0.06410815566778183,0.019570672884583473,0.002001131884753704,0.05221778154373169
5bd6f4ac,C1,3,0.13824357092380524,0.13759827613830566,0.20090320706367493,0.23826973140239716,0.08879614621400833,0.023993581533432007,0.09374748915433884,0.016874201595783234,0.06157384440302849
5c0a986e,C1,3,0.1344258189201355,0.14004644751548767,0.23763959109783173,0.26700034737586975,0.06635302305221558,0.013594684191048145,0.06643227487802505,0.009397527202963829,0.06511029601097107
5c2c9af4,S3,2,0.13150952756404877,0.08640256524085999,0.33299264311790466,0.25998303294181824,0.04322020336985588,0.0031532063148915768,0.045584358274936676,0.008510684594511986,0.08864380419254303
5d2a5c43,C1,3,0.13615402579307556,0.14490778744220734,0.21039892733097076,0.2510964572429657,0.08013469725847244,0.020894460380077362,0.08202225714921951,0.012902431190013885,0.061488986015319824
5d588b4d,C1,3,0.1369282454252243,0.146185964345932,0.20039010047912598,0.24172110855579376,0.08460459858179092,0.025100138038396835,0.08807369321584702,0.014472839422523975,0.06252342462539673
5daaa586,C1,3,0.1477801501750946,0.10301165282726288,0.19984523952007294,0.21127164363861084,0.10051727294921875,0.02256082370877266,0.11309508234262466,0.030301770195364952,0.07161643356084824
5dbc8537_eval,S3,2,0.15070348978042603,0.0797949954867363,0.20757678151130676,0.19862011075019836,0.10599546879529953,0.016706109046936035,0.11902684718370438,0.04338422417640686,0.07819203287363052
5e6bbc0b,C1,3,0.13258808851242065,0.15584725141525269,0.2188844382762909,0.26387715339660645,0.07051713019609451,0.018422164022922516,0.06931550800800323,0.009363040328025818,0.06118525192141533
5ecac7f7,C1,3,0.1382022202014923,0.13691969215869904,0.20444250106811523,0.2402253895998001,0.0870993435382843,0.022768700495362282,0.09162373840808868,0.016360202804207802,0.06235824525356293
5ffb2104,C1,3,0.13388030230998993,0.14729981124401093,0.2323179692029953,0.2671251893043518,0.06661222875118256,0.014823486097157001,0.06538806110620499,0.008871573023498058,0.06368140876293182
60a26a3e,C1,3,0.13629978895187378,0.12317188084125519,0.2576351463794708,0.2674018442630768,0.06191055104136467,0.009818591177463531,0.06347327679395676,0.00975426472723484,0.0705346018075943
60b61512,C1,3,0.13420355319976807,0.14269103109836578,0.23385374248027802,0.2664807140827179,0.06728781759738922,0.014449970796704292,0.06715258955955505,0.009434252977371216,0.0644463375210762
60c09cac,C1,3,0.119622603058815,0.2005409300327301,0.20348776876926422,0.2534724473953247,0.06536251306533813,0.02663336880505085,0.06416400521993637,0.008081256411969662,0.05863514170050621
60d73be6,C1,3,0.13438011705875397,0.13874122500419617,0.2427685558795929,0.2681724429130554,0.06285998225212097,0.01280596200376749,0.06356780230998993,0.009161263704299927,0.06754270941019058
6150a2bd,C1,3,0.13222108781337738,0.1589038372039795,0.21514829993247986,0.2635132074356079,0.07142715901136398,0.019480274990200996,0.06979548186063766,0.009305469691753387,0.06020519509911537
6165ea8f,S3,2,0.14751330018043518,0.09270219504833221,0.21532608568668365,0.21337242424488068,0.09605807065963745,0.01659308187663555,0.11241187155246735,0.03223255276679993,0.07379043847322464
623ea044,C1,3,0.1380581110715866,0.11973767727613449,0.26590684056282043,0.26826170086860657,0.05848626792430878,0.008518621325492859,0.058715734630823135,0.008979430422186852,0.07333559542894363
62593bfd_eval,S3,2,0.13124781847000122,0.038981713354587555,0.3958079516887665,0.1911994218826294,0.034038856625556946,0.0007329716463573277,0.028336869552731514,0.012960215099155903,0.16669416427612305
626c0bcc,C1,3,0.13328221440315247,0.15170243382453918,0.22234046459197998,0.2646697759628296,0.07010394334793091,0.01733461581170559,0.06925540417432785,0.009466530755162239,0.06184471771121025
62ab2642,C1,3,0.13198190927505493,0.15085963904857635,0.2284972369670868,0.26507604122161865,0.06749159097671509,0.016125798225402832,0.06732968986034393,0.009306681342422962,0.06333138793706894
62b74c02,C1,3,0.12836217880249023,0.17013412714004517,0.21337690949440002,0.26111945509910583,0.06911727041006088,0.021031688898801804,0.06783310323953629,0.008911846205592155,0.06011344864964485
62c24649,C1,3,0.11773432046175003,0.20710228383541107,0.2013847827911377,0.25181448459625244,0.06461562216281891,0.02781645394861698,0.06329549849033356,0.007892666384577751,0.05834387615323067
6350f1f4,C1,3,0.13254022598266602,0.15328238904476166,0.22072750329971313,0.26394128799438477,0.07072582840919495,0.017873048782348633,0.06995785981416702,0.009571157395839691,0.061380770057439804
63613498,C1,3,0.13434338569641113,0.14231029152870178,0.233982115983963,0.2663094103336334,0.06729897856712341,0.01441830676048994,0.06727878004312515,0.009495765902101994,0.06456301361322403
639f5a19,S3,2,0.13613209128379822,0.0668574869632721,0.3416876792907715,0.2412799745798111,0.04416441544890404,0.0024042390286922455,0.04645838588476181,0.012008129619061947,0.10900765657424927
642248e4,C1,3,0.1353071630001068,0.13182154297828674,0.24941833317279816,0.26806849241256714,0.06310445070266724,0.011277886107563972,0.0636940449476242,0.009269091300666332,0.06803901493549347
642d658d,S3,2,0.1656872183084488,0.05722874775528908,0.2059866338968277,0.18894250690937042,0.12280123680830002,0.013648022897541523,0.10476874560117722,0.04476737976074219,0.09616950899362564
6430c8c4,C1,3,0.13443051278591156,0.1520216166973114,0.21179497241973877,0.2569686770439148,0.0762738361954689,0.020508959889411926,0.0763137936592102,0.011057469993829727,0.060630183666944504
6455b5f5,C1,3,0.10839928686618805,0.23230816423892975,0.2052018642425537,0.24472327530384064,0.056592490524053574,0.028496328741312027,0.05695798620581627,0.007091802544891834,0.060228846967220306
64a7c07e,C1,3,0.13328340649604797,0.13829416036605835,0.2418028563261032,0.2681700885295868,0.0654568150639534,0.012857207097113132,0.06595204770565033,0.009271647781133652,0.06491175293922424
64efde09_eval,S3,2,0.13342280685901642,0.056190960109233856,0.35236749053001404,0.20855221152305603,0.03823501989245415,0.0017158087575808167,0.03623691573739052,0.014741623774170876,0.15853722393512726
652646ff,S3,2,0.14087286591529846,0.10623567551374435,0.21446096897125244,0.21147623658180237,0.09492192417383194,0.01819237321615219,0.1051056981086731,0.033659543842077255,0.07507477700710297
65b59efc_eval,S2,1,0.06651273369789124,0.4232633113861084,0.14572995901107788,0.17437642812728882,0.03504730388522148,0.06394010037183762,0.03282903507351875,0.003788621863350272,0.054512474685907364
662c240a,C1,3,0.1339755803346634,0.15333116054534912,0.21268311142921448,0.2584283947944641,0.07520870864391327,0.020245466381311417,0.0748579353094101,0.01067119650542736,0.06059856340289116
668eec9a,S3,2,0.1531602144241333,0.0745706707239151,0.20718632638454437,0.19714422523975372,0.10947831720113754,0.01581963151693344,0.11603178828954697,0.04758215695619583,0.0790267065167427
66ac4c3b,S3,2,0.12781716883182526,0.07161896675825119,0.34986668825149536,0.233847975730896,0.03715159371495247,0.0022822830360382795,0.03740484267473221,0.010729626752436161,0.12928085029125214
66e6c45b,C1,3,0.1324186474084854,0.15785403549671173,0.21595537662506104,0.26358383893966675,0.07136091589927673,0.019214540719985962,0.06985902786254883,0.009355380199849606,0.060398250818252563
66f2d22f,C1,3,0.13484284281730652,0.15018393099308014,0.21209700405597687,0.255930095911026,0.07688036561012268,0.020405923947691917,0.07735097408294678,0.011398706585168839,0.060910146683454514
